,preds,acc,f1
knn,[-1 -1  1 ...  1 -1 -1],0.6888315041962556,0.6862121166610551
mnb,[1 1 1 ... 1 1 1],0.6262104583602324,0.5380523841697535
svm,[-1  1  1 ...  1  1  1],0.6701097482246611,0.6030176766566738
tree,[-1  1  1 ...  1  1 -1],0.8121368624919303,0.8118577663878619
