,preds,acc,f1
knn,[1 1 1 ... 1 0 0],0.7007058823529412,0.6904256691978037
mnb,[1 1 1 ... 1 1 1],0.5750588235294117,0.4266809116035984
svm,[1 1 1 ... 1 1 1],0.6922352941176471,0.637695748734898
tree,[ 1  1  1 ...  1 -1  1],0.8094117647058824,0.8067431617474519
