,preds,acc,f1
knn,"[ 1 -1  1 -1 -1 -1  1  1 -1  1  1 -1  1 -1  1 -1  1 -1  1 -1 -1  1 -1  1
 -1 -1 -1  1 -1  1  1  1 -1 -1  1 -1  1 -1 -1  1  1 -1  1  1 -1  1  1 -1
  1  1 -1 -1 -1 -1  1 -1  1  1  1  1  1 -1  1 -1 -1  1  1 -1  1 -1  1 -1
  1 -1 -1  1  1 -1  1 -1  1  1  1  1 -1 -1  1  1 -1  1 -1  1 -1 -1  1 -1
  1 -1 -1  1 -1  1  1 -1  1  1  1 -1 -1  1 -1  1  1 -1  1  1 -1 -1 -1  1
  1  1  1  1 -1 -1 -1  1  1 -1 -1  1  1  1  1  1  1  1 -1 -1  1  1  1 -1
  1  1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1
 -1 -1 -1  1 -1  1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1  1 -1  1 -1  1  1 -1
  1 -1  1 -1  1  1 -1  1 -1  1 -1  1  1 -1  1 -1  1  1 -1  1  1  1  1 -1
 -1  1 -1  1  1  1  1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1 -1 -1  1  1 -1
 -1  1  1  1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1  1
 -1  1  1  1  1  1  1 -1 -1  1 -1  1  1 -1  1 -1 -1  1  1 -1  1 -1 -1 -1
  1  1 -1  1  1  1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1  1 -1  1 -1 -1  1
  1  1 -1  1  1 -1  1  1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1
 -1  1  1  1  1  1 -1  1  1 -1 -1 -1 -1 -1  1  1 -1  1  1  1  1  1  1 -1
  1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1  1 -1 -1  1
 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1  1  1  1  1 -1  1  1  1  1  1  1 -1 -1
 -1  1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1 -1
  1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1 -1
  1 -1  1 -1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1  1  1 -1  1 -1  1 -1 -1
 -1 -1  1  1  1  1  1  1 -1  1  1 -1  1  1  1 -1  1  1  1  1 -1 -1 -1  1
 -1  1 -1 -1  1 -1 -1 -1  1  1 -1  1 -1  1  1 -1 -1 -1 -1  1 -1  1  1  1
  1 -1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1  1  1
 -1  1  1  1  1 -1  1  1  1  1  1 -1  1  1 -1  1  1  1  1 -1  1  1 -1 -1
 -1 -1  1 -1 -1  1  1 -1 -1  1  1 -1  1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1
 -1  1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1  1 -1  1 -1 -1  1 -1  1
  1  1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1  1
  1  1 -1 -1 -1  1  1  1  1 -1  1 -1  1 -1  1  1 -1 -1  1  1 -1  1  1 -1
 -1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1 -1 -1 -1 -1  1  1  1 -1 -1  1
 -1  1  1  1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1  1 -1 -1  1 -1  1  1 -1
 -1 -1  1  1 -1 -1  1 -1 -1 -1  1 -1  1  1  1  1  1  1 -1 -1  1 -1 -1  1
  1  1  1  1  1  1  1  1  1  1 -1 -1  1  1 -1  1 -1 -1 -1  1  1 -1 -1  1
 -1  1  1  1 -1 -1 -1  1  1 -1  1 -1  1  1  1 -1  1 -1 -1  1 -1 -1 -1  1
  1  1  1 -1  1  1 -1  1  1  1  1 -1 -1 -1 -1  1  1  1 -1  1 -1 -1 -1 -1
  1  1  1  1  1  1  1 -1  1 -1 -1  1 -1  1  1  1  1  1  1  1 -1  1 -1  1
  1 -1  1 -1  1 -1 -1 -1 -1  1  1  1 -1  1]",0.7622950819672131,0.7618780357104386
mnb,"[ 1  1  1 -1 -1 -1  1  1  1  1  1 -1  1 -1  1 -1  1 -1  1 -1  1 -1 -1 -1
 -1 -1 -1  1  1  1  1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1
  1 -1 -1 -1 -1 -1  1 -1  1  1 -1  1  1 -1  1  1 -1  1  1 -1  1 -1  1 -1
  1 -1 -1  1  1 -1  1  1  1  1  1  1 -1 -1  1  1 -1 -1 -1  1 -1 -1  1  1
  1 -1 -1  1  1  1  1 -1 -1  1  1 -1 -1  1 -1 -1  1  1  1  1 -1  1 -1  1
 -1  1 -1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1  1 -1  1 -1 -1  1  1 -1 -1
  1  1  1  1 -1  1 -1 -1  1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1  1
 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1  1 -1 -1 -1  1  1  1 -1  1 -1  1  1 -1
  1 -1 -1 -1 -1  1 -1  1 -1  1 -1  1  1 -1  1 -1  1  1 -1 -1  1 -1  1 -1
 -1  1 -1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1  1
 -1  1  1  1  1 -1  1 -1  1 -1  1  1  1 -1 -1 -1  1 -1  1  1 -1  1  1  1
 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1  1 -1  1  1 -1 -1  1 -1  1 -1 -1 -1
  1  1 -1 -1 -1  1 -1  1 -1 -1  1  1  1 -1 -1  1  1  1  1  1  1 -1 -1 -1
  1 -1 -1 -1 -1 -1  1  1 -1  1  1  1  1  1  1  1  1  1 -1  1 -1  1  1  1
 -1  1 -1  1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1  1  1  1  1
  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1 -1  1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1  1  1 -1 -1
 -1  1  1  1 -1 -1  1 -1  1  1  1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1  1 -1
  1  1 -1 -1 -1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1 -1 -1  1  1 -1 -1 -1
 -1 -1  1 -1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1 -1 -1
 -1 -1  1 -1  1 -1  1  1 -1  1  1 -1  1  1  1  1  1 -1  1 -1 -1 -1  1  1
 -1  1 -1 -1  1 -1 -1 -1  1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1
 -1 -1  1  1 -1  1  1 -1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1  1
 -1  1  1  1  1 -1  1 -1  1  1  1 -1 -1  1 -1  1 -1  1 -1  1  1  1 -1 -1
  1  1  1 -1  1  1  1 -1 -1  1  1  1  1 -1  1 -1 -1  1 -1 -1  1 -1 -1 -1
 -1 -1  1  1 -1  1  1 -1  1  1 -1  1  1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1
  1  1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1  1
 -1  1 -1 -1 -1  1  1 -1 -1 -1  1 -1  1  1 -1  1 -1  1  1  1 -1  1  1  1
 -1  1 -1 -1  1  1  1  1  1  1 -1  1  1  1  1 -1 -1 -1  1  1  1  1 -1 -1
 -1  1 -1  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1 -1 -1  1 -1 -1  1 -1
  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1 -1 -1 -1  1  1 -1  1
  1  1  1  1  1 -1  1  1  1  1 -1 -1  1  1  1 -1 -1 -1 -1  1  1 -1 -1  1
 -1  1  1  1  1 -1 -1 -1  1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1
  1 -1 -1  1  1  1  1  1  1 -1  1 -1 -1 -1 -1 -1  1  1 -1  1 -1  1  1  1
  1 -1  1  1  1  1  1 -1  1 -1  1  1 -1  1  1  1  1  1  1  1 -1  1  1 -1
  1 -1  1 -1  1 -1 -1  1 -1  1  1 -1  1  1]",0.8782201405152225,0.8782348443531915
svm,"[-1 -1  1 -1 -1 -1  1  1 -1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1 -1 -1 -1  1
 -1 -1 -1  1 -1  1  1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1 -1
  1 -1 -1 -1 -1 -1  1 -1  1 -1  1  1  1 -1  1 -1 -1  1 -1 -1  1 -1  1 -1
  1 -1 -1  1  1 -1  1 -1  1  1 -1  1 -1 -1  1  1 -1  1 -1  1 -1 -1  1  1
  1 -1 -1  1  1 -1  1 -1 -1  1  1 -1 -1  1 -1 -1  1 -1 -1  1 -1  1 -1  1
 -1  1 -1  1 -1 -1 -1  1 -1 -1 -1  1 -1  1  1  1 -1  1 -1 -1  1  1 -1 -1
  1  1  1 -1 -1  1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1  1  1  1
 -1 -1 -1 -1 -1  1 -1 -1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1  1 -1  1  1 -1
  1 -1  1 -1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1  1  1 -1 -1  1 -1 -1 -1
 -1  1 -1  1  1  1  1  1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1 -1
 -1  1  1  1 -1  1 -1  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1 -1 -1 -1  1
 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1  1 -1  1 -1 -1 -1  1 -1  1 -1 -1 -1
  1  1 -1  1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1  1  1  1  1  1 -1 -1 -1 -1
  1  1 -1 -1  1 -1  1 -1 -1  1  1  1  1  1  1 -1  1  1 -1  1 -1  1  1  1
 -1 -1 -1  1  1  1 -1  1 -1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1  1  1 -1
  1 -1  1 -1 -1 -1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1  1 -1 -1 -1 -1 -1  1
 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1 -1 -1  1  1 -1  1  1 -1 -1
 -1 -1  1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1
  1  1 -1 -1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1  1 -1 -1 -1 -1
  1 -1  1 -1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1  1  1  1  1 -1 -1 -1 -1
 -1 -1  1 -1 -1  1  1 -1 -1  1  1 -1  1  1 -1  1  1 -1  1 -1 -1 -1 -1 -1
 -1  1 -1 -1  1 -1 -1 -1  1 -1  1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1  1
 -1 -1 -1  1 -1  1  1 -1 -1 -1 -1 -1 -1 -1  1  1 -1 -1 -1 -1  1  1  1 -1
 -1  1  1  1  1 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1 -1 -1  1 -1 -1 -1
  1  1 -1 -1 -1 -1  1 -1 -1  1 -1 -1  1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1
 -1 -1  1 -1 -1  1  1  1  1  1 -1  1 -1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1
 -1  1 -1 -1 -1  1  1 -1  1  1 -1  1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1 -1
  1 -1 -1 -1 -1  1  1 -1 -1 -1  1 -1 -1 -1 -1  1 -1 -1  1 -1 -1  1  1 -1
 -1  1 -1 -1  1  1  1  1 -1 -1 -1  1  1  1 -1 -1 -1 -1  1  1  1  1 -1 -1
 -1  1 -1  1 -1 -1 -1 -1  1 -1  1 -1  1 -1  1  1  1 -1 -1  1 -1 -1  1 -1
  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1 -1 -1 -1  1 -1 -1 -1
  1  1  1 -1  1  1 -1  1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1 -1 -1  1
 -1  1  1 -1 -1 -1 -1 -1  1 -1  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1 -1 -1  1
  1 -1 -1  1  1 -1 -1  1  1 -1  1 -1 -1 -1 -1 -1  1  1 -1  1 -1  1 -1  1
  1 -1  1  1 -1  1 -1 -1 -1 -1  1  1 -1  1 -1  1  1  1  1  1 -1  1  1 -1
  1 -1 -1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1]",0.810304449648712,0.8088778212981808
tree,"[ 1  1  1 -1 -1 -1  1 -1  1  1  1 -1  1 -1  1 -1 -1 -1  1 -1  1 -1 -1  1
 -1 -1 -1  1  1 -1  1  1 -1  1  1 -1 -1 -1 -1 -1  1 -1  1  1 -1 -1  1  1
  1 -1 -1 -1 -1 -1  1 -1 -1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1 -1
  1 -1 -1  1  1 -1  1 -1  1  1  1 -1 -1 -1  1 -1 -1 -1  1  1 -1 -1  1  1
  1 -1  1  1  1  1  1 -1 -1  1  1 -1  1  1 -1 -1  1  1  1  1  1  1 -1  1
  1  1 -1  1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1  1 -1  1 -1 -1  1  1  1 -1
  1  1  1  1  1  1 -1 -1  1  1  1  1 -1  1  1  1 -1  1  1  1 -1  1  1  1
 -1 -1 -1 -1 -1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1 -1  1 -1  1  1  1
  1  1 -1 -1 -1  1 -1  1 -1  1 -1  1  1 -1  1 -1  1  1 -1 -1  1 -1  1 -1
 -1  1  1  1  1 -1  1  1  1  1 -1 -1  1 -1  1  1 -1  1 -1 -1  1 -1 -1  1
 -1  1  1 -1  1 -1 -1  1  1 -1  1  1  1 -1 -1 -1  1 -1  1 -1 -1  1  1  1
 -1  1  1 -1 -1  1  1 -1 -1  1 -1  1  1  1  1  1 -1 -1  1 -1  1 -1 -1 -1
  1  1 -1 -1 -1  1  1  1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1 -1 -1 -1
  1 -1 -1 -1 -1 -1  1 -1 -1  1  1  1 -1  1  1 -1  1  1 -1  1 -1  1  1 -1
 -1  1  1  1  1 -1 -1  1  1 -1 -1  1 -1 -1  1  1  1  1  1 -1  1  1  1  1
  1 -1  1 -1 -1 -1 -1 -1 -1 -1 -1 -1  1  1 -1  1  1  1 -1 -1 -1 -1  1  1
 -1 -1 -1 -1 -1  1 -1 -1  1  1 -1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1 -1
  1  1 -1  1 -1 -1  1 -1  1 -1  1 -1 -1 -1  1 -1 -1  1 -1 -1  1 -1  1  1
  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1 -1 -1 -1  1  1 -1 -1  1 -1 -1 -1 -1
  1 -1  1 -1  1  1  1 -1 -1  1  1 -1 -1 -1  1  1  1 -1  1  1 -1 -1 -1 -1
  1 -1  1 -1  1 -1  1  1 -1  1  1 -1  1  1 -1  1  1  1  1 -1 -1 -1 -1  1
 -1  1  1 -1  1 -1 -1 -1  1  1  1  1 -1 -1 -1 -1  1 -1  1 -1 -1  1  1  1
 -1 -1 -1  1  1  1  1  1 -1 -1  1 -1 -1 -1  1  1 -1 -1 -1 -1 -1  1  1  1
 -1  1  1  1  1 -1  1 -1  1  1  1 -1 -1 -1 -1  1 -1  1  1  1 -1  1  1 -1
  1 -1  1  1  1 -1  1 -1 -1  1  1 -1  1 -1  1 -1 -1  1 -1 -1  1 -1 -1 -1
 -1  1 -1  1 -1  1  1 -1  1 -1 -1  1 -1  1  1  1  1 -1  1 -1 -1 -1  1 -1
 -1  1  1 -1 -1  1  1 -1  1  1  1  1 -1  1 -1 -1  1  1  1 -1 -1 -1  1 -1
  1  1  1 -1  1  1  1 -1 -1 -1  1  1  1  1 -1  1 -1 -1  1  1 -1  1  1  1
 -1  1 -1 -1 -1  1  1  1  1  1 -1  1  1  1  1 -1 -1 -1  1  1  1  1 -1  1
 -1  1 -1  1 -1 -1 -1 -1  1  1  1 -1 -1 -1  1  1  1 -1 -1  1 -1 -1  1 -1
  1  1 -1  1 -1 -1 -1 -1 -1 -1  1  1  1  1  1 -1  1  1 -1 -1  1  1 -1  1
  1  1  1 -1  1 -1  1 -1  1  1 -1 -1  1 -1  1  1 -1 -1 -1  1  1 -1  1  1
 -1  1  1  1 -1 -1  1 -1  1  1  1 -1 -1  1 -1 -1 -1 -1 -1 -1  1 -1  1 -1
  1  1 -1  1  1  1  1  1  1 -1  1 -1 -1  1 -1 -1  1  1 -1  1 -1  1  1  1
  1 -1  1  1 -1  1  1 -1 -1 -1  1 -1  1  1  1  1  1  1  1  1 -1 -1  1 -1
  1  1  1 -1  1 -1 -1  1  1  1  1  1  1  1]",0.9332552693208431,0.9332179518988516
